dt,block_number,controller_debt
"December 2, 2024, 3:58 AM","21,312,291","69,335,443.54"
"December 2, 2024, 4:00 AM","21,312,300","69,335,491"
"December 2, 2024, 7:58 AM","21,313,484","69,351,008.61"
"December 2, 2024, 8:00 AM","21,313,492","69,351,053.4"
"December 2, 2024, 11:59 AM","21,314,681","69,412,138.75"
"December 2, 2024, 12:00 PM","21,314,685","69,412,160.98"
"December 2, 2024, 3:58 PM","21,315,867","69,448,203.35"
"December 2, 2024, 4:00 PM","21,315,876","69,448,258.31"
"December 2, 2024, 7:59 PM","21,317,066","69,505,209.25"
"December 2, 2024, 8:00 PM","21,317,071","69,505,236.53"
"December 2, 2024, 11:58 PM","21,318,252","69,583,751.43"
"December 3, 2024, 12:00 AM","21,318,260","69,583,801.76"
"December 3, 2024, 3:59 AM","21,319,448","69,590,496.18"
"December 3, 2024, 4:00 AM","21,319,450","69,590,507.36"
"December 3, 2024, 7:59 AM","21,320,640","69,547,786.37"
"December 3, 2024, 8:00 AM","21,320,643","69,547,803.36"
"December 3, 2024, 11:58 AM","21,321,829","69,559,005.62"
"December 3, 2024, 12:00 PM","21,321,836","69,559,047.92"
"December 3, 2024, 3:58 PM","21,323,024","68,621,087.44"
"December 3, 2024, 4:00 PM","21,323,030","68,621,120.68"
"December 3, 2024, 7:57 PM","21,324,209","68,777,542.75"
"December 3, 2024, 8:00 PM","21,324,224","68,777,622.92"
"December 3, 2024, 11:59 PM","21,325,413","68,764,728.78"
"December 4, 2024, 12:00 AM","21,325,416","68,764,742.15"
"December 4, 2024, 3:57 AM","21,326,596","68,792,885.62"
"December 4, 2024, 4:00 AM","21,326,609","68,792,942.6"
"December 4, 2024, 7:59 AM","21,327,797","72,907,672.31"
"December 4, 2024, 8:00 AM","21,327,800","72,907,691.34"
"December 4, 2024, 11:57 AM","21,328,982","72,918,904.93"
"December 4, 2024, 12:00 PM","21,328,995","72,918,985.59"
"December 4, 2024, 3:58 PM","21,330,178","73,764,312.77"
"December 4, 2024, 4:00 PM","21,330,186","74,526,065.14"
"December 4, 2024, 7:59 PM","21,331,382","75,764,933.11"
"December 4, 2024, 8:00 PM","21,331,384","75,764,947.6"
"December 4, 2024, 11:58 PM","21,332,571","75,840,590"
"December 5, 2024, 12:00 AM","21,332,579","75,840,652.75"
"December 5, 2024, 3:58 AM","21,333,761","75,399,597.12"
"December 5, 2024, 4:00 AM","21,333,769","75,399,654.49"
"December 5, 2024, 7:58 AM","21,334,955","76,335,765.8"
"December 5, 2024, 8:00 AM","21,334,961","76,335,805.66"
"December 5, 2024, 11:58 AM","21,336,148","76,398,675.32"
"December 5, 2024, 12:00 PM","21,336,155","76,398,714.76"
"December 5, 2024, 3:57 PM","21,337,336","76,652,449.73"
"December 5, 2024, 4:00 PM","21,337,347","76,652,515.05"
"December 5, 2024, 7:59 PM","21,338,538","76,668,739.53"
"December 5, 2024, 8:00 PM","21,338,541","76,668,757.37"
"December 5, 2024, 11:58 PM","21,339,726","76,711,055.29"
"December 6, 2024, 12:00 AM","21,339,733","76,711,096.11"
"December 6, 2024, 3:58 AM","21,340,921","76,722,544.49"
"December 6, 2024, 4:00 AM","21,340,929","76,722,590.53"
"December 6, 2024, 7:58 AM","21,342,112","76,729,711.06"
"December 6, 2024, 8:00 AM","21,342,121","76,729,762.51"
"December 6, 2024, 11:59 AM","21,343,309","76,852,458.56"
"December 6, 2024, 12:00 PM","21,343,314","76,852,487.13"
"December 6, 2024, 3:58 PM","21,344,500","76,836,505.65"
"December 6, 2024, 4:00 PM","21,344,509","76,836,557.21"
"December 6, 2024, 7:57 PM","21,345,693","76,862,753.03"
"December 6, 2024, 8:00 PM","21,345,705","76,862,821.27"
"December 6, 2024, 11:57 PM","21,346,883","76,523,324.37"
"December 7, 2024, 12:00 AM","21,346,895","76,523,390.31"
"December 7, 2024, 3:59 AM","21,348,085","76,760,241.5"
"December 7, 2024, 4:00 AM","21,348,090","76,760,267.66"
"December 7, 2024, 7:57 AM","21,349,272","76,796,204.2"
"December 7, 2024, 8:00 AM","21,349,283","76,796,261.06"
"December 7, 2024, 11:59 AM","21,350,470","76,840,719.42"
"December 7, 2024, 12:00 PM","21,350,475","76,840,745.69"
"December 7, 2024, 3:59 PM","21,351,662","76,853,302.22"
"December 7, 2024, 4:00 PM","21,351,666","76,853,323.02"
"December 7, 2024, 7:58 PM","21,352,846","76,873,072.34"
"December 7, 2024, 8:00 PM","21,352,856","76,873,123.47"
"December 7, 2024, 11:57 PM","21,354,033","76,891,070.79"
"December 8, 2024, 12:00 AM","21,354,048","76,891,145.49"
"December 8, 2024, 3:59 AM","21,355,240","76,972,098.98"
"December 8, 2024, 4:00 AM","21,355,245","76,972,123.9"
"December 8, 2024, 7:56 AM","21,356,420","77,011,458.07"
"December 8, 2024, 8:00 AM","21,356,437","77,011,539.05"
"December 8, 2024, 11:57 AM","21,357,618","77,209,026.04"
"December 8, 2024, 12:00 PM","21,357,631","77,209,089.5"
"December 8, 2024, 3:59 PM","21,358,822","77,440,218.64"
"December 8, 2024, 4:00 PM","21,358,827","77,440,243.11"
"December 8, 2024, 7:57 PM","21,360,009","77,487,924.7"
"December 8, 2024, 8:00 PM","21,360,023","77,496,589.37"
"December 8, 2024, 11:59 PM","21,361,213","78,184,456.9"
"December 9, 2024, 12:00 AM","21,361,218","78,184,481.92"
"December 9, 2024, 3:56 AM","21,362,396","78,194,526.52"
"December 9, 2024, 4:00 AM","21,362,412","78,194,609.36"
"December 9, 2024, 7:58 AM","21,363,602","78,186,846.54"
"December 9, 2024, 8:00 AM","21,363,608","78,186,877.33"
"December 9, 2024, 11:59 AM","21,364,805","77,653,733.15"
"December 9, 2024, 12:00 PM","21,364,806","77,653,738.06"
"December 9, 2024, 3:57 PM","21,365,988","77,112,112.65"
"December 9, 2024, 4:00 PM","21,365,999","77,130,758.16"
"December 9, 2024, 7:58 PM","21,367,186","77,137,839.21"
"December 9, 2024, 8:00 PM","21,367,194","77,137,877.54"
"December 9, 2024, 11:58 PM","21,368,381","77,156,147.61"
"December 10, 2024, 12:00 AM","21,368,390","77,156,191.94"
"December 10, 2024, 3:59 AM","21,369,578","77,482,076.42"
"December 10, 2024, 4:00 AM","21,369,580","77,482,086.3"
"December 10, 2024, 7:56 AM","21,370,756","78,941,499.36"
"December 10, 2024, 8:00 AM","21,370,772","78,941,589.74"
"December 10, 2024, 11:58 AM","21,371,956","78,935,660.63"
"December 10, 2024, 12:00 PM","21,371,963","78,935,698.99"
"December 10, 2024, 3:59 PM","21,373,152","78,371,264.63"
"December 10, 2024, 4:00 PM","21,373,156","78,371,285.98"
"December 10, 2024, 7:57 PM","21,374,341","77,808,084.41"
"December 10, 2024, 8:00 PM","21,374,352","77,819,885.99"
"December 10, 2024, 11:59 PM","21,375,543","77,835,827.24"
"December 11, 2024, 12:00 AM","21,375,546","77,835,842.14"
"December 11, 2024, 3:57 AM","21,376,732","77,689,291.08"
"December 11, 2024, 4:00 AM","21,376,744","77,739,352.69"
"December 11, 2024, 7:58 AM","21,377,927","77,399,404.58"
"December 11, 2024, 8:00 AM","21,377,937","77,399,455.63"
"December 11, 2024, 11:51 AM","21,379,079","77,425,330.47"
"December 11, 2024, 12:00 PM","21,379,122","77,425,553.71"
"December 11, 2024, 3:59 PM","21,380,313","77,466,864.21"
"December 11, 2024, 4:00 PM","21,380,318","77,466,888.78"
"December 11, 2024, 7:58 PM","21,381,501","77,613,948.86"
"December 11, 2024, 8:00 PM","21,381,509","77,613,987.44"
"December 11, 2024, 11:56 PM","21,382,685","77,663,229.77"
"December 12, 2024, 12:00 AM","21,382,703","77,663,316.89"
"December 12, 2024, 3:57 AM","21,383,881","77,829,066.23"
"December 12, 2024, 4:00 AM","21,383,895","77,829,134.32"
"December 12, 2024, 7:58 AM","21,385,082","78,131,419.75"
"December 12, 2024, 8:00 AM","21,385,091","78,131,465.05"
"December 12, 2024, 11:59 AM","21,386,281","78,144,565.7"
"December 12, 2024, 12:00 PM","21,386,285","78,144,585.02"
"December 12, 2024, 3:59 PM","21,387,477","78,236,504.37"
"December 12, 2024, 4:00 PM","21,387,479","78,236,514"
"December 12, 2024, 7:58 PM","21,388,664","78,277,250.97"
"December 12, 2024, 8:00 PM","21,388,674","78,277,299.21"
"December 12, 2024, 11:58 PM","21,389,862","78,219,638.8"
"December 13, 2024, 12:00 AM","21,389,869","78,219,671.1"
"December 13, 2024, 3:59 AM","21,391,057","78,263,136.46"
"December 13, 2024, 4:00 AM","21,391,061","78,263,154.9"
"December 13, 2024, 7:59 AM","21,392,252","78,233,458.4"
"December 13, 2024, 8:00 AM","21,392,256","78,233,476.82"
"December 13, 2024, 11:59 AM","21,393,448","78,268,478.84"
"December 13, 2024, 12:00 PM","21,393,449","78,268,483.46"
"December 13, 2024, 3:59 PM","21,394,639","78,327,361.44"
"December 13, 2024, 4:00 PM","21,394,644","78,327,384.36"
"December 13, 2024, 7:59 PM","21,395,839","79,067,873.12"
"December 13, 2024, 8:00 PM","21,395,840","79,067,877.64"
"December 13, 2024, 11:57 PM","21,397,017","79,073,744.33"
"December 14, 2024, 12:00 AM","21,397,031","79,073,807.72"
"December 14, 2024, 3:59 AM","21,398,221","79,083,991.03"
"December 14, 2024, 4:00 AM","21,398,226","79,084,012.45"
"December 14, 2024, 7:57 AM","21,399,404","78,868,277.43"
"December 14, 2024, 8:00 AM","21,399,419","78,868,340.23"
"December 14, 2024, 11:59 AM","21,400,610","78,894,509.25"
"December 14, 2024, 12:00 PM","21,400,615","78,894,529.45"
"December 14, 2024, 3:58 PM","21,401,795","78,949,342.36"
"December 14, 2024, 4:00 PM","21,401,804","78,949,378.65"
"December 14, 2024, 7:58 PM","21,402,990","78,949,475.41"
"December 14, 2024, 8:00 PM","21,402,998","78,949,511.66"
"December 14, 2024, 11:56 PM","21,404,181","78,984,279.09"
"December 15, 2024, 12:00 AM","21,404,197","78,984,343.5"
"December 15, 2024, 3:58 AM","21,405,385","78,989,138.31"
"December 15, 2024, 4:00 AM","21,405,394","78,989,174.55"
"December 15, 2024, 7:58 AM","21,406,582","78,993,902.16"
"December 15, 2024, 8:00 AM","21,406,588","78,993,925.51"
"December 15, 2024, 11:57 AM","21,407,764","79,108,937.6"
"December 15, 2024, 12:00 PM","21,407,779","79,108,995.84"
"December 15, 2024, 3:57 PM","21,408,958","79,288,672.5"
"December 15, 2024, 4:00 PM","21,408,970","79,288,719.34"
"December 15, 2024, 7:57 PM","21,410,146","78,463,902.52"
"December 15, 2024, 8:00 PM","21,410,161","78,463,960.6"
"December 15, 2024, 11:59 PM","21,411,356","78,665,204.13"
"December 16, 2024, 12:00 AM","21,411,357","78,665,207.97"
"December 16, 2024, 3:57 AM","21,412,539","78,688,971.92"
"December 16, 2024, 4:00 AM","21,412,551","78,689,018.08"
"December 16, 2024, 7:56 AM","21,413,726","78,588,785.17"
"December 16, 2024, 8:00 AM","21,413,743","78,588,853.89"
"December 16, 2024, 11:55 AM","21,414,917","78,614,569.64"
"December 16, 2024, 12:00 PM","21,414,938","78,614,651.13"
"December 16, 2024, 3:59 PM","21,416,133","78,621,935.96"
"December 16, 2024, 4:00 PM","21,416,135","78,621,943.72"
"December 16, 2024, 7:58 PM","21,417,323","78,708,426.52"
"December 16, 2024, 8:00 PM","21,417,332","78,708,460.14"
"December 16, 2024, 11:59 PM","21,418,528","78,804,389.44"
"December 17, 2024, 12:00 AM","21,418,530","78,804,397.08"
"December 17, 2024, 3:57 AM","21,419,713","78,808,940.65"
"December 17, 2024, 4:00 AM","21,419,724","78,808,982.69"
"December 17, 2024, 7:58 AM","21,420,912","78,831,869.13"
"December 17, 2024, 8:00 AM","21,420,922","78,831,907.1"
"December 17, 2024, 11:58 AM","21,422,111","78,806,161.74"
"December 17, 2024, 12:00 PM","21,422,117","78,806,184.2"
"December 17, 2024, 3:58 PM","21,423,303","78,795,927.23"
"December 17, 2024, 4:00 PM","21,423,311","78,795,957.23"
"December 17, 2024, 7:59 PM","21,424,502","78,820,457.75"
"December 17, 2024, 8:00 PM","21,424,505","78,820,469.17"
"December 17, 2024, 11:58 PM","21,425,693","78,877,138.93"
"December 18, 2024, 12:00 AM","21,425,700","78,877,166.07"
"December 18, 2024, 3:57 AM","21,426,879","78,881,773.04"
"December 18, 2024, 4:00 AM","21,426,891","78,881,819.57"
"December 18, 2024, 7:59 AM","21,428,085","78,887,063.37"
"December 18, 2024, 8:00 AM","21,428,087","78,887,071.31"
"December 18, 2024, 11:59 AM","21,429,276","78,893,754.71"
"December 18, 2024, 12:00 PM","21,429,277","78,893,758.66"
"December 18, 2024, 3:58 PM","21,430,461","78,920,466.16"
"December 18, 2024, 4:00 PM","21,430,469","78,920,501.69"
"December 18, 2024, 7:59 PM","21,431,656","78,929,339.52"
"December 18, 2024, 8:00 PM","21,431,660","78,929,355.45"
"December 18, 2024, 11:56 PM","21,432,835","78,663,061.67"
"December 19, 2024, 12:00 AM","21,432,853","78,663,131.71"
"December 19, 2024, 3:59 AM","21,434,038","78,785,281.42"
"December 19, 2024, 4:00 AM","21,434,041","78,785,293.21"
"December 19, 2024, 7:57 AM","21,435,223","79,107,304.25"
"December 19, 2024, 8:00 AM","21,435,235","79,107,360.99"
"December 19, 2024, 11:59 AM","21,436,422","78,823,331.66"
"December 19, 2024, 12:00 PM","21,436,426","78,823,350.27"
"December 19, 2024, 3:59 PM","21,437,616","78,017,073.87"
"December 19, 2024, 4:00 PM","21,437,619","78,017,087.19"
"December 19, 2024, 7:57 PM","21,438,803","77,872,787.52"
"December 19, 2024, 8:00 PM","21,438,815","77,872,840.29"
"December 19, 2024, 11:57 PM","21,439,998","77,448,006.29"
"December 20, 2024, 12:00 AM","21,440,010","77,448,057.96"
"December 20, 2024, 3:56 AM","21,441,189","77,450,952.23"
"December 20, 2024, 4:00 AM","21,441,205","77,451,022.52"
"December 20, 2024, 7:56 AM","21,442,383","77,875,020.99"
"December 20, 2024, 8:00 AM","21,442,399","77,875,092.53"
"December 20, 2024, 11:58 AM","21,443,585","77,358,968.46"
"December 20, 2024, 12:00 PM","21,443,592","77,359,003.68"
"December 20, 2024, 3:56 PM","21,444,768","77,613,027.01"
"December 20, 2024, 4:00 PM","21,444,784","77,614,096.2"
"December 20, 2024, 7:58 PM","21,445,973","77,946,481.23"
"December 20, 2024, 8:00 PM","21,445,979","77,946,507.64"
"December 20, 2024, 11:58 PM","21,447,170","77,966,094.64"
"December 21, 2024, 12:00 AM","21,447,176","77,966,121.53"
"December 21, 2024, 3:56 AM","21,448,342","77,970,991.91"
"December 21, 2024, 4:00 AM","21,448,360","77,971,073.28"
"December 21, 2024, 7:58 AM","21,449,543","78,083,519.05"
"December 21, 2024, 8:00 AM","21,449,551","78,095,055.77"
"December 21, 2024, 11:59 AM","21,450,742","78,303,028.83"
"December 21, 2024, 12:00 PM","21,450,744","78,303,037.95"
"December 21, 2024, 3:58 PM","21,451,929","78,694,491.46"
"December 21, 2024, 4:00 PM","21,451,939","78,694,535.82"
"December 21, 2024, 7:57 PM","21,453,113","78,452,013.42"
"December 21, 2024, 8:00 PM","21,453,128","78,452,078.37"
"December 21, 2024, 11:58 PM","21,454,307","78,203,289.86"
"December 22, 2024, 12:00 AM","21,454,315","78,203,324.64"
"December 22, 2024, 3:57 AM","21,455,499","78,158,631.88"
"December 22, 2024, 4:00 AM","21,455,510","78,158,683.81"
"December 22, 2024, 7:57 AM","21,456,689","78,127,363.75"
"December 22, 2024, 8:00 AM","21,456,704","78,127,428.21"
"December 22, 2024, 11:58 AM","21,457,888","78,443,010.55"
"December 22, 2024, 12:00 PM","21,457,897","78,443,049.97"
"December 22, 2024, 3:57 PM","21,459,076","77,847,487.01"
"December 22, 2024, 4:00 PM","21,459,090","77,847,546.41"
"December 22, 2024, 7:59 PM","21,460,281","78,008,973.98"
"December 22, 2024, 8:00 PM","21,460,282","78,008,978.22"
"December 22, 2024, 11:59 PM","21,461,471","78,036,764.95"
"December 23, 2024, 12:00 AM","21,461,472","78,036,769.25"
"December 23, 2024, 3:59 AM","21,462,659","78,041,911.34"
"December 23, 2024, 4:00 AM","21,462,662","78,041,924.23"
"December 23, 2024, 7:59 AM","21,463,848","78,347,096.75"
"December 23, 2024, 8:00 AM","21,463,850","78,347,105.46"
"December 23, 2024, 11:58 AM","21,465,040","78,649,795.59"
"December 23, 2024, 12:00 PM","21,465,046","78,649,822.89"
"December 23, 2024, 3:58 PM","21,466,228","78,651,867.62"
"December 23, 2024, 4:00 PM","21,466,236","78,651,908.74"
"December 23, 2024, 7:59 PM","21,467,424","78,078,101.13"
"December 23, 2024, 8:00 PM","21,467,428","78,078,119.14"
"December 23, 2024, 11:57 PM","21,468,606","78,257,200.82"
"December 24, 2024, 12:00 AM","21,468,618","78,257,255.02"
"December 24, 2024, 3:58 AM","21,469,798","78,260,029.59"
"December 24, 2024, 4:00 AM","21,469,808","78,260,074.65"
"December 24, 2024, 7:55 AM","21,470,978","78,370,749.9"
"December 24, 2024, 8:00 AM","21,470,999","78,370,843.13"
"December 24, 2024, 11:54 AM","21,472,162","78,381,150.59"
"December 24, 2024, 12:00 PM","21,472,188","78,381,272.77"
"December 24, 2024, 3:55 PM","21,473,355","78,386,594.38"
"December 24, 2024, 4:00 PM","21,473,379","78,386,702.99"
"December 24, 2024, 7:59 PM","21,474,572","78,364,582.91"
"December 24, 2024, 8:00 PM","21,474,573","78,364,587.53"
"December 24, 2024, 11:59 PM","21,475,762","78,247,267.06"
"December 25, 2024, 12:00 AM","21,475,765","78,247,280.81"
"December 25, 2024, 3:59 AM","21,476,956","78,252,762.8"
"December 25, 2024, 4:00 AM","21,476,960","78,252,781.13"
"December 25, 2024, 7:56 AM","21,478,137","78,308,297.78"
"December 25, 2024, 8:00 AM","21,478,154","78,308,376.98"
"December 25, 2024, 11:55 AM","21,479,325","78,643,299.62"
"December 25, 2024, 12:00 PM","21,479,349","78,643,413.01"
"December 25, 2024, 3:55 PM","21,480,518","78,649,464.79"
"December 25, 2024, 4:00 PM","21,480,543","78,614,894.3"
"December 25, 2024, 7:59 PM","21,481,733","78,719,513.98"
"December 25, 2024, 8:00 PM","21,481,734","78,719,518.72"
"December 25, 2024, 11:59 PM","21,482,921","78,725,190.72"
"December 26, 2024, 12:00 AM","21,482,925","78,725,209.7"
"December 26, 2024, 3:59 AM","21,484,111","78,730,896.53"
"December 26, 2024, 4:00 AM","21,484,113","78,730,906.02"
"December 26, 2024, 7:59 AM","21,485,301","78,719,457.13"
"December 26, 2024, 8:00 AM","21,485,304","78,719,471.6"
"December 26, 2024, 11:59 AM","21,486,495","78,444,300.79"
"December 26, 2024, 12:00 PM","21,486,499","78,444,319.58"
"December 26, 2024, 3:59 PM","21,487,692","78,441,656.54"
"December 26, 2024, 4:00 PM","21,487,694","78,441,665.69"
"December 26, 2024, 7:55 PM","21,488,863","78,036,100.92"
"December 26, 2024, 8:00 PM","21,488,887","78,036,208.48"
"December 26, 2024, 11:59 PM","21,490,074","77,860,077.44"
"December 27, 2024, 12:00 AM","21,490,078","77,860,095.24"
"December 27, 2024, 3:54 AM","21,491,245","77,871,310.07"
"December 27, 2024, 4:00 AM","21,491,271","77,871,425.09"
"December 27, 2024, 7:55 AM","21,492,439","77,876,627.49"
"December 27, 2024, 8:00 AM","21,492,463","77,876,733.66"
"December 27, 2024, 11:59 AM","21,493,653","78,029,323.67"
"December 27, 2024, 12:00 PM","21,493,654","78,029,328.11"
"December 27, 2024, 3:54 PM","21,494,824","77,942,674.03"
"December 27, 2024, 4:00 PM","21,494,850","77,942,790.31"
"December 27, 2024, 7:59 PM","21,496,042","77,936,208.25"
"December 27, 2024, 8:00 PM","21,496,045","77,936,221.71"
"December 27, 2024, 11:59 PM","21,497,235","77,608,790.24"
"December 28, 2024, 12:00 AM","21,497,236","77,608,794.65"
"December 28, 2024, 3:59 AM","21,498,432","77,616,266.76"
"December 28, 2024, 4:00 AM","21,498,433","77,616,271.14"
"December 28, 2024, 7:59 AM","21,499,626","77,621,520.12"
"December 28, 2024, 8:00 AM","21,499,628","77,621,528.89"
"December 28, 2024, 11:59 AM","21,500,821","77,846,780.9"
"December 28, 2024, 12:00 PM","21,500,822","77,846,785.28"
"December 28, 2024, 3:59 PM","21,502,015","77,923,198.06"
"December 28, 2024, 4:00 PM","21,502,018","77,923,211.28"
"December 28, 2024, 7:55 PM","21,503,184","77,930,595.23"
"December 28, 2024, 8:00 PM","21,503,208","77,930,701.22"
"December 28, 2024, 11:59 PM","21,504,401","77,942,394.07"
"December 29, 2024, 12:00 AM","21,504,402","77,942,398.48"
"December 29, 2024, 3:55 AM","21,505,575","77,947,584.15"
"December 29, 2024, 4:00 AM","21,505,600","77,947,694.48"
"December 29, 2024, 7:57 AM","21,506,780","77,952,937.52"
"December 29, 2024, 8:00 AM","21,506,792","77,952,990.47"
"December 29, 2024, 11:54 AM","21,507,961","77,945,698.38"
"December 29, 2024, 12:00 PM","21,507,987","77,945,812.25"
"December 29, 2024, 3:57 PM","21,509,167","77,950,005.57"
"December 29, 2024, 4:00 PM","21,509,182","77,950,069.38"
"December 29, 2024, 7:55 PM","21,510,353","77,788,536.6"
"December 29, 2024, 8:00 PM","21,510,377","77,788,639.11"
"December 29, 2024, 11:59 PM","21,511,571","77,719,106.74"
"December 30, 2024, 12:00 AM","21,511,572","77,719,111.04"
"December 30, 2024, 3:55 AM","21,512,742","77,724,162.86"
"December 30, 2024, 4:00 AM","21,512,767","77,724,270.35"
"December 30, 2024, 7:55 AM","21,513,932","77,934,288.98"
"December 30, 2024, 8:00 AM","21,513,957","77,934,394.69"
"December 30, 2024, 11:55 AM","21,515,126","77,780,152.47"
