dt,block_number,keeper_debt
"October 21, 2025, 6:09 PM","23,627,623","53,712,732.97"
"October 21, 2025, 6:09 PM","23,627,623","53,756,070.93"
"October 21, 2025, 6:09 PM","23,627,624","54,123,466.45"
"October 21, 2025, 6:09 PM","23,627,624","54,235,515.77"
"October 21, 2025, 6:09 PM","23,627,625","54,623,195.89"
"October 21, 2025, 6:09 PM","23,627,625","54,677,959.73"
"October 21, 2025, 6:09 PM","23,627,626","54,721,770.29"
"October 21, 2025, 6:09 PM","23,627,626","54,855,311.13"
"October 21, 2025, 6:10 PM","23,627,627","55,194,729.13"
"October 21, 2025, 6:10 PM","23,627,628","55,249,860.34"
"October 21, 2025, 6:10 PM","23,627,628","55,456,622.54"
"October 21, 2025, 6:10 PM","23,627,629","55,908,325.61"
"October 21, 2025, 6:10 PM","23,627,629","55,952,430.57"
"October 21, 2025, 6:10 PM","23,627,630","56,186,030.4"
"October 21, 2025, 6:10 PM","23,627,630","56,321,159.33"
"October 21, 2025, 6:10 PM","23,627,631","56,378,755.05"
"October 21, 2025, 6:10 PM","23,627,631","56,480,319.35"
"October 21, 2025, 6:11 PM","23,627,632","56,781,126.86"
"October 21, 2025, 6:11 PM","23,627,632","56,914,997.62"
"October 21, 2025, 6:11 PM","23,627,635","57,015,612.13"
"October 21, 2025, 6:14 PM","23,627,647","57,061,688.71"
"October 21, 2025, 6:14 PM","23,627,648","57,299,046.41"
"October 21, 2025, 6:14 PM","23,627,649","57,406,376.4"
"October 21, 2025, 6:14 PM","23,627,650","57,457,493.71"
"October 21, 2025, 6:14 PM","23,627,650","57,798,170.22"
"October 21, 2025, 6:14 PM","23,627,651","57,913,292.23"
"October 21, 2025, 6:15 PM","23,627,652","57,999,787.46"
"October 21, 2025, 7:14 PM","23,627,945","58,040,681.31"
"October 21, 2025, 7:14 PM","23,627,946","58,246,372.3"
"October 21, 2025, 7:18 PM","23,627,966","58,339,319.03"
"October 21, 2025, 7:18 PM","23,627,967","58,409,128.53"
"October 21, 2025, 7:53 PM","23,628,138","58,441,843.61"
"October 21, 2025, 7:53 PM","23,628,139","58,604,958.43"
"October 21, 2025, 7:53 PM","23,628,139","58,678,761.9"
"October 21, 2025, 7:53 PM","23,628,140","58,734,176.84"
"October 21, 2025, 8:54 PM","23,628,440","57,820,286.69"
"October 21, 2025, 8:54 PM","23,628,441","57,482,966.44"
"October 21, 2025, 9:30 PM","23,628,617","56,628,358.56"
"October 21, 2025, 9:30 PM","23,628,617","55,780,675.74"
"October 21, 2025, 9:39 PM","23,628,661","54,993,391.04"
"October 21, 2025, 10:10 PM","23,628,814","54,106,524.83"
"October 21, 2025, 10:10 PM","23,628,814","53,132,143.09"
"October 21, 2025, 10:10 PM","23,628,815","52,349,007"
"October 21, 2025, 10:11 PM","23,628,820","51,354,201.87"
"October 21, 2025, 10:11 PM","23,628,820","50,497,804.5"
"October 21, 2025, 10:11 PM","23,628,821","49,701,960.4"
"October 21, 2025, 10:21 PM","23,628,871","48,932,947.4"
"October 21, 2025, 10:22 PM","23,628,873","48,061,588.5"
"October 21, 2025, 10:22 PM","23,628,874","47,321,151.27"
"October 21, 2025, 10:22 PM","23,628,877","46,562,842.16"
"October 21, 2025, 10:23 PM","23,628,879","45,710,435.08"
"October 21, 2025, 10:23 PM","23,628,881","44,945,420.07"
"October 21, 2025, 10:24 PM","23,628,883","44,150,324.8"
"October 21, 2025, 10:24 PM","23,628,886","43,424,218.25"
"October 21, 2025, 10:26 PM","23,628,896","42,710,380"
"October 21, 2025, 10:26 PM","23,628,897","41,932,020.33"
"October 21, 2025, 10:28 PM","23,628,905","41,175,530.61"
"October 21, 2025, 10:29 PM","23,628,908","40,362,183.85"
"October 21, 2025, 10:29 PM","23,628,909","39,639,717.39"
"October 21, 2025, 10:32 PM","23,628,923","38,828,864.14"
"October 21, 2025, 10:32 PM","23,628,925","37,748,338.15"
"October 21, 2025, 10:32 PM","23,628,925","36,962,187.82"
"October 21, 2025, 10:32 PM","23,628,926","36,028,274.85"
"October 21, 2025, 10:33 PM","23,628,928","35,228,107.97"
"October 21, 2025, 10:33 PM","23,628,931","34,481,178.65"
"October 21, 2025, 10:34 PM","23,628,936","33,849,433.56"
"October 21, 2025, 10:35 PM","23,628,940","33,185,427.21"
"October 21, 2025, 10:36 PM","23,628,944","32,425,744.37"
"October 21, 2025, 10:37 PM","23,628,952","31,777,694.97"
"October 21, 2025, 10:44 PM","23,628,983","31,167,574.44"
"October 21, 2025, 11:34 PM","23,629,234","30,553,495.94"
"October 21, 2025, 11:39 PM","23,629,257","29,931,545.1"
"October 21, 2025, 11:39 PM","23,629,257","29,184,751.07"
"October 21, 2025, 11:40 PM","23,629,266","28,582,612.87"
"October 21, 2025, 11:41 PM","23,629,270","27,859,128.79"
"October 21, 2025, 11:43 PM","23,629,278","27,278,849.14"
"October 22, 2025, 12:06 AM","23,629,396","27,212,776.02"
"October 22, 2025, 12:07 AM","23,629,397","27,159,917.52"
"October 22, 2025, 12:07 AM","23,629,398","27,117,630.43"
"October 22, 2025, 12:07 AM","23,629,399","27,083,800.58"
"October 22, 2025, 12:11 AM","23,629,420","26,512,498.74"
"October 22, 2025, 12:28 AM","23,629,502","25,936,578.76"
"October 22, 2025, 12:28 AM","23,629,503","25,901,282.14"
"October 22, 2025, 12:28 AM","23,629,505","25,873,044.84"
"October 22, 2025, 12:29 AM","23,629,507","25,322,291.55"
"October 22, 2025, 12:31 AM","23,629,520","24,780,411.74"
"October 22, 2025, 12:31 AM","23,629,520","24,077,676.24"
"October 22, 2025, 12:40 AM","23,629,562","23,512,273.73"
"October 22, 2025, 5:39 AM","23,631,040","22,974,374.42"
"October 22, 2025, 7:06 AM","23,631,477","22,938,729.48"
"October 22, 2025, 7:07 AM","23,631,479","22,910,213.52"
"October 22, 2025, 7:14 AM","23,631,517","22,367,718.21"
"October 22, 2025, 9:32 AM","23,632,201","21,648,798.29"
"October 22, 2025, 10:53 AM","23,632,601","21,130,198.65"
"October 22, 2025, 11:04 AM","23,632,654","20,417,178.6"
"October 22, 2025, 11:04 AM","23,632,656","19,786,211.7"
"October 22, 2025, 11:05 AM","23,632,660","19,044,431.72"
"October 22, 2025, 11:06 AM","23,632,662","18,482,814.94"
"October 22, 2025, 11:36 AM","23,632,809","17,989,898.35"
"October 22, 2025, 11:36 AM","23,632,809","17,960,474.26"
"October 22, 2025, 12:31 PM","23,633,080","17,331,362.82"
"October 22, 2025, 12:31 PM","23,633,081","16,828,073.67"
"October 22, 2025, 2:31 PM","23,633,671","16,214,728.76"
"October 22, 2025, 3:57 PM","23,634,097","15,491,836.22"
"October 22, 2025, 4:11 PM","23,634,165","14,978,873.06"
"October 22, 2025, 4:52 PM","23,634,371","14,527,901.55"
"October 22, 2025, 4:58 PM","23,634,401","14,492,587.31"
"October 22, 2025, 6:07 PM","23,634,747","14,461,676.64"
"October 22, 2025, 7:19 PM","23,635,099","14,436,948.11"
"October 22, 2025, 9:12 PM","23,635,662","13,851,099.32"
"October 22, 2025, 9:25 PM","23,635,725","13,322,562.81"
"October 22, 2025, 9:32 PM","23,635,758","12,793,674.27"
"October 22, 2025, 9:55 PM","23,635,874","12,346,192.44"
"October 22, 2025, 10:10 PM","23,635,947","11,803,397.5"
"October 22, 2025, 10:10 PM","23,635,948","11,783,488.76"
"October 23, 2025, 5:43 AM","23,638,196","11,769,071.31"
"October 23, 2025, 6:25 AM","23,638,401","12,653,400.78"
"October 23, 2025, 6:25 AM","23,638,402","12,693,896.6"
"October 23, 2025, 6:25 AM","23,638,402","13,966,030.77"
"October 23, 2025, 6:25 AM","23,638,403","15,003,788.76"
"October 23, 2025, 6:25 AM","23,638,404","15,916,134.96"
"October 23, 2025, 6:25 AM","23,638,405","16,762,231.52"
"October 23, 2025, 6:25 AM","23,638,405","17,615,346.76"
"October 23, 2025, 6:26 AM","23,638,406","18,389,647.88"
"October 23, 2025, 6:26 AM","23,638,407","19,116,795.4"
"October 23, 2025, 6:26 AM","23,638,408","19,753,607.71"
"October 23, 2025, 6:26 AM","23,638,410","20,470,028.54"
"October 23, 2025, 6:27 AM","23,638,412","21,199,607.68"
"October 23, 2025, 6:27 AM","23,638,413","21,862,430.64"
"October 23, 2025, 6:28 AM","23,638,416","22,479,195.45"
"October 23, 2025, 6:29 AM","23,638,421","23,310,600.98"
"October 23, 2025, 6:30 AM","23,638,427","23,966,076.7"
"October 23, 2025, 6:30 AM","23,638,429","24,632,296.59"
"October 23, 2025, 6:31 AM","23,638,431","25,355,978.94"
"October 23, 2025, 6:31 AM","23,638,433","26,072,366.58"
"October 23, 2025, 6:32 AM","23,638,436","26,766,125.43"
"October 23, 2025, 6:32 AM","23,638,436","26,798,522.33"
"October 23, 2025, 6:32 AM","23,638,439","27,445,648.92"
"October 23, 2025, 6:36 AM","23,638,460","28,172,681.54"
"October 23, 2025, 6:37 AM","23,638,462","28,198,599.06"
"October 23, 2025, 6:41 AM","23,638,481","28,851,084.71"
"October 23, 2025, 6:41 AM","23,638,483","29,686,294.22"
"October 23, 2025, 6:41 AM","23,638,484","29,713,720.76"
"October 23, 2025, 6:42 AM","23,638,486","30,415,767.46"
"October 23, 2025, 6:43 AM","23,638,490","31,111,322.56"
"October 23, 2025, 6:45 AM","23,638,500","31,817,142.31"
"October 23, 2025, 6:46 AM","23,638,505","32,033,673.85"
"October 23, 2025, 6:52 AM","23,638,538","32,869,409.6"
"October 23, 2025, 6:52 AM","23,638,538","32,897,369.52"
"October 23, 2025, 6:52 AM","23,638,539","34,004,631.26"
"October 23, 2025, 6:57 AM","23,638,561","34,039,869.96"
"October 23, 2025, 6:57 AM","23,638,562","34,200,656.01"
"October 23, 2025, 6:57 AM","23,638,563","34,228,846.97"
"October 23, 2025, 6:57 AM","23,638,564","34,356,237.44"
"October 23, 2025, 7:00 AM","23,638,575","34,393,038.56"
"October 23, 2025, 7:00 AM","23,638,576","34,557,742.32"
"October 23, 2025, 7:00 AM","23,638,577","34,587,183.22"
"October 23, 2025, 7:00 AM","23,638,578","34,717,690.69"
"October 23, 2025, 7:22 AM","23,638,685","34,753,961.55"
"October 23, 2025, 7:22 AM","23,638,686","34,913,266.73"
"October 23, 2025, 7:39 AM","23,638,769","34,946,025.88"
"October 23, 2025, 7:39 AM","23,638,771","35,088,552.36"
"October 23, 2025, 7:48 AM","23,638,816","35,146,259.5"
"October 23, 2025, 7:48 AM","23,638,817","35,192,425.21"
"October 23, 2025, 7:48 AM","23,638,817","35,440,498.8"
"October 23, 2025, 7:48 AM","23,638,818","35,477,431.16"
"October 23, 2025, 7:48 AM","23,638,818","35,673,261.44"
"October 23, 2025, 7:49 AM","23,638,819","35,828,317.7"
"October 23, 2025, 8:58 AM","23,639,163","35,863,110.21"
"October 23, 2025, 8:59 AM","23,639,166","36,007,923.53"
"October 23, 2025, 10:33 AM","23,639,630","36,879,249.26"
"October 23, 2025, 10:33 AM","23,639,631","37,845,282.47"
"October 24, 2025, 1:11 AM","23,643,974","37,880,874.42"
"October 24, 2025, 1:11 AM","23,643,975","38,030,128.17"
"October 24, 2025, 1:12 AM","23,643,978","38,079,637.18"
"October 24, 2025, 1:12 AM","23,643,979","38,285,226.99"
"October 24, 2025, 1:12 AM","23,643,979","38,324,834.2"
"October 24, 2025, 1:12 AM","23,643,980","38,487,670.8"
"October 24, 2025, 1:13 AM","23,643,982","38,607,508.19"
"October 24, 2025, 1:13 AM","23,643,983","38,703,378.12"
"October 24, 2025, 1:13 AM","23,643,983","39,566,761.69"
"October 24, 2025, 1:13 AM","23,643,984","39,655,454.8"
"October 24, 2025, 1:13 AM","23,643,985","39,727,209.75"
"October 24, 2025, 1:13 AM","23,643,985","40,071,714.12"
"October 24, 2025, 1:14 AM","23,643,986","40,346,358.59"
"October 24, 2025, 1:14 AM","23,643,986","40,422,967.9"
"October 24, 2025, 1:14 AM","23,643,989","40,712,396.56"
"October 24, 2025, 1:21 AM","23,644,022","40,717,229.3"
"October 24, 2025, 3:15 AM","23,644,582","40,735,360.47"
"October 24, 2025, 5:15 PM","23,648,751","39,820,946.81"
"October 24, 2025, 5:15 PM","23,648,751","39,032,933.69"
"October 24, 2025, 5:15 PM","23,648,752","38,301,402.27"
"October 24, 2025, 5:31 PM","23,648,830","37,409,187.13"
"October 24, 2025, 5:32 PM","23,648,831","36,695,414.52"
"October 24, 2025, 5:32 PM","23,648,831","35,939,845.9"
"October 24, 2025, 7:06 PM","23,649,299","35,152,578.62"
"October 24, 2025, 7:06 PM","23,649,300","34,522,764.49"
"October 25, 2025, 12:12 AM","23,650,821","33,849,251.22"
"October 25, 2025, 12:30 AM","23,650,910","33,233,726"
"October 25, 2025, 12:38 AM","23,650,948","33,198,892.62"
"October 25, 2025, 12:59 AM","23,651,053","32,502,605.53"
"October 25, 2025, 1:09 AM","23,651,102","31,715,450.52"
"October 25, 2025, 1:09 AM","23,651,103","31,085,726.52"
"October 25, 2025, 1:10 AM","23,651,106","30,379,268.23"
"October 25, 2025, 1:24 AM","23,651,174","29,806,665.09"
"October 25, 2025, 1:26 AM","23,651,184","29,117,406.51"
"October 25, 2025, 2:22 AM","23,651,465","28,563,294.76"
"October 25, 2025, 4:21 AM","23,652,057","28,523,975"
"October 25, 2025, 4:46 AM","23,652,181","28,467,697.29"
"October 25, 2025, 4:46 AM","23,652,182","28,422,675.13"
"October 25, 2025, 4:46 AM","23,652,183","27,817,894.85"
"October 25, 2025, 4:46 AM","23,652,183","27,781,877.19"
"October 25, 2025, 4:47 AM","23,652,184","27,753,063"
"October 25, 2025, 5:57 AM","23,652,531","27,199,266.7"
"October 25, 2025, 7:40 AM","23,653,044","27,135,954.86"
"October 25, 2025, 7:40 AM","23,653,045","27,085,305.7"
"October 25, 2025, 7:40 AM","23,653,046","27,044,786.19"
"October 25, 2025, 7:44 AM","23,653,063","27,012,370.47"
"October 25, 2025, 8:29 AM","23,653,291","26,979,310.1"
"October 25, 2025, 8:37 AM","23,653,325","26,944,489.3"
"October 25, 2025, 9:04 AM","23,653,458","26,294,646.66"
"October 25, 2025, 11:07 AM","23,654,073","25,752,817.4"
"October 25, 2025, 4:25 PM","23,655,653","25,211,647.24"
"October 25, 2025, 6:00 PM","23,656,126","25,181,389.74"
"October 25, 2025, 7:57 PM","23,656,708","25,148,226.74"
"October 25, 2025, 9:26 PM","23,657,146","25,115,119.53"
"October 25, 2025, 10:47 PM","23,657,551","24,589,808.53"
"October 25, 2025, 11:06 PM","23,657,642","24,563,096.01"
"October 26, 2025, 6:03 AM","23,659,723","24,535,752.28"
"October 26, 2025, 12:11 PM","23,661,551","24,501,189.17"
"October 26, 2025, 2:28 PM","23,662,232","24,468,307.24"
"October 26, 2025, 3:25 PM","23,662,515","23,931,622.22"
"October 26, 2025, 4:05 PM","23,662,716","23,304,259.06"
"October 26, 2025, 4:30 PM","23,662,838","22,791,105.85"
"October 26, 2025, 5:01 PM","23,662,991","22,164,412.92"
"October 26, 2025, 5:01 PM","23,662,992","21,663,058.58"
"October 26, 2025, 7:41 PM","23,663,787","21,145,964.5"
"October 27, 2025, 12:02 AM","23,665,085","21,115,876.09"
"October 27, 2025, 12:51 AM","23,665,324","21,036,400.35"
"October 27, 2025, 12:51 AM","23,665,325","20,972,819.75"
"October 27, 2025, 12:51 AM","23,665,326","20,921,954.76"
"October 27, 2025, 12:51 AM","23,665,327","20,881,262.45"
"October 27, 2025, 12:51 AM","23,665,328","20,848,708.4"
"October 27, 2025, 12:54 AM","23,665,340","20,822,665.06"
"October 27, 2025, 1:37 AM","23,665,555","20,772,857.14"
"October 27, 2025, 1:37 AM","23,665,556","20,197,545.49"
"October 27, 2025, 1:37 AM","23,665,556","20,157,699.15"
"October 27, 2025, 1:38 AM","23,665,557","20,125,821.86"
"October 27, 2025, 1:40 AM","23,665,567","20,100,193.72"
"October 27, 2025, 2:36 AM","23,665,850","19,592,667.28"
"October 27, 2025, 2:49 AM","23,665,912","19,094,985.61"
"October 27, 2025, 3:40 AM","23,666,167","18,605,913.05"
"October 27, 2025, 5:34 AM","23,666,728","18,155,986.6"
"October 27, 2025, 7:19 AM","23,667,250","17,624,286.64"
"October 27, 2025, 7:25 AM","23,667,282","17,097,946.06"
"October 27, 2025, 12:10 PM","23,668,692","17,097,946.06"
"October 27, 2025, 12:10 PM","23,668,692","17,097,946.06"
"October 27, 2025, 12:10 PM","23,668,692","17,097,946.06"
"October 27, 2025, 2:34 PM","23,669,405","16,197,672.78"
"October 27, 2025, 2:42 PM","23,669,446","15,392,582.55"
"October 27, 2025, 3:33 PM","23,669,699","14,744,872.52"
"October 27, 2025, 4:27 PM","23,669,964","14,210,323.18"
"October 27, 2025, 4:27 PM","23,669,964","14,164,936.25"
"October 27, 2025, 4:29 PM","23,669,975","14,164,936.25"
"October 27, 2025, 4:29 PM","23,669,975","14,164,936.25"
"October 27, 2025, 5:05 PM","23,670,153","13,705,762.24"
"October 27, 2025, 6:39 PM","23,670,621","13,091,221.32"
"October 27, 2025, 6:39 PM","23,670,622","12,599,588.6"
"October 27, 2025, 6:41 PM","23,670,632","11,941,971.44"
"October 27, 2025, 6:41 PM","23,670,633","11,415,877.71"
"October 27, 2025, 7:45 PM","23,670,947","10,988,258.09"
"October 27, 2025, 8:30 PM","23,671,175","10,492,162.65"
"October 27, 2025, 8:42 PM","23,671,233","10,076,743.36"
"October 27, 2025, 8:46 PM","23,671,251","9,646,864.96"
"October 27, 2025, 8:56 PM","23,671,301","9,204,863.36"
"October 27, 2025, 9:14 PM","23,671,387","8,792,848.72"
"October 27, 2025, 9:24 PM","23,671,438","8,321,732.38"
"October 27, 2025, 9:25 PM","23,671,444","7,920,333.45"
"October 27, 2025, 9:30 PM","23,671,466","7,519,184.11"
"October 27, 2025, 10:03 PM","23,671,631","7,140,411.39"
"October 27, 2025, 10:33 PM","23,671,779","6,784,315.57"
"October 27, 2025, 11:02 PM","23,671,923","6,430,293.57"
"October 27, 2025, 11:17 PM","23,672,000","6,081,344.11"
"October 28, 2025, 1:14 AM","23,672,579","5,629,792.14"
"October 28, 2025, 1:14 AM","23,672,581","5,253,493.7"
"October 28, 2025, 1:15 AM","23,672,585","4,490,104.07"
"October 28, 2025, 1:15 AM","23,672,586","4,020,624.59"
"October 28, 2025, 7:15 AM","23,674,371","3,999,480.23"
"October 28, 2025, 8:51 AM","23,674,851","3,402,854.32"
"October 28, 2025, 8:52 AM","23,674,852","2,925,553.59"
"October 28, 2025, 8:52 AM","23,674,853","2,543,712.69"
"October 28, 2025, 7:43 PM","23,678,068","2,200,144.67"
"October 28, 2025, 8:05 PM","23,678,179","1,844,481.9"
"October 28, 2025, 8:06 PM","23,678,184","1,428,200.93"
"October 28, 2025, 8:07 PM","23,678,189","1,021,942.65"
"October 28, 2025, 9:25 PM","23,678,574","997,047.29"
"October 28, 2025, 9:48 PM","23,678,690","944,460.81"
"October 28, 2025, 11:02 PM","23,679,053","901,975.85"
"October 28, 2025, 11:06 PM","23,679,073","867,987.88"
"October 29, 2025, 1:47 AM","23,679,874","813,560.6"
"October 29, 2025, 1:47 AM","23,679,875","770,018.77"
"October 29, 2025, 7:31 AM","23,681,578","827,012.16"
"October 29, 2025, 7:41 AM","23,681,630","876,254.02"
"October 29, 2025, 7:59 AM","23,681,717","928,022.56"
"October 29, 2025, 8:01 AM","23,681,727","977,658.32"
"October 29, 2025, 8:08 AM","23,681,763","1,027,963.47"
"October 29, 2025, 9:48 AM","23,682,260","1,352,635.14"
"October 29, 2025, 10:05 AM","23,682,342","1,680,378.59"
"October 29, 2025, 10:20 AM","23,682,420","2,056,191.46"
"October 29, 2025, 10:21 AM","23,682,422","2,429,167.01"
"October 29, 2025, 10:21 AM","23,682,426","2,790,527.85"
"October 29, 2025, 10:25 AM","23,682,443","3,172,432.92"
"October 29, 2025, 10:38 AM","23,682,507","3,592,607.03"
"October 29, 2025, 10:40 AM","23,682,518","3,986,004.89"
"October 29, 2025, 11:15 AM","23,682,693","4,406,826.41"
"October 29, 2025, 11:32 AM","23,682,777","4,788,188.45"
"October 29, 2025, 11:47 AM","23,682,849","5,187,654.68"
"October 29, 2025, 11:53 AM","23,682,878","5,612,255.53"
"October 29, 2025, 11:55 AM","23,682,889","6,018,456.97"
"October 29, 2025, 11:59 AM","23,682,906","6,425,438.9"
"October 29, 2025, 12:10 PM","23,682,964","6,859,108.23"
"October 29, 2025, 12:13 PM","23,682,978","7,287,257.54"
"October 29, 2025, 12:16 PM","23,682,994","7,911,318.97"
"October 29, 2025, 12:17 PM","23,682,995","8,410,568.11"
"October 29, 2025, 12:23 PM","23,683,026","9,017,471.04"
"October 29, 2025, 12:23 PM","23,683,027","9,502,992.74"
"October 29, 2025, 12:28 PM","23,683,054","9,975,134.61"
